src_vendor,src_region,dest_vendor,dest_region,latency
aws,ap-northeast-1,aws,us-east-1,5.373
aws,ap-northeast-1,aws,us-west-1,4.773
aws,ap-northeast-2,aws,af-south-1,13.076
aws,ap-northeast-2,aws,ap-east-1,1.84
aws,ap-northeast-2,aws,ap-northeast-1,2.213
aws,ap-northeast-2,aws,ap-northeast-2,1.438
aws,ap-northeast-2,aws,ap-northeast-3,1.591
aws,ap-northeast-2,aws,ap-south-1,9.205
aws,ap-northeast-2,aws,ap-southeast-2,5.067
aws,ap-northeast-2,aws,ca-central-1,6.062
aws,ap-northeast-2,aws,eu-central-1,9.261
aws,ap-northeast-2,aws,eu-north-1,8.399
aws,ap-northeast-2,aws,eu-south-1,7.462
aws,ap-northeast-2,aws,eu-west-2,8.364
aws,ap-northeast-2,aws,me-central-1,5.317
aws,ap-northeast-2,aws,me-south-1,5.487
aws,ap-northeast-2,aws,sa-east-1,9.795
aws,ap-northeast-2,aws,us-east-1,18.414
aws,ap-northeast-2,aws,us-west-1,4.697
aws,ap-northeast-3,aws,af-south-1,12.018
aws,ap-northeast-3,aws,ap-east-1,2.279
aws,ap-northeast-3,aws,ap-northeast-1,1.49
aws,ap-northeast-3,aws,ap-northeast-2,1.792
aws,ap-northeast-3,aws,ap-northeast-3,1.427
aws,ap-northeast-3,aws,ap-south-1,4.602
aws,ap-northeast-3,aws,ap-southeast-2,4.678
aws,ap-northeast-3,aws,ca-central-1,5.382
aws,ap-northeast-3,aws,eu-central-1,8.052
aws,ap-northeast-3,aws,eu-north-1,8.72
aws,ap-northeast-3,aws,eu-south-1,7.513
aws,ap-northeast-3,aws,eu-west-2,7.786
aws,ap-northeast-3,aws,me-central-1,6.858
aws,ap-northeast-3,aws,me-south-1,5.762
aws,ap-northeast-3,aws,sa-east-1,9.061
aws,ap-northeast-3,aws,us-east-1,5.453
aws,ap-northeast-3,aws,us-west-1,4.064
aws,ap-south-1,aws,af-south-1,5.783
aws,ap-south-1,aws,ap-east-1,3.471
aws,ap-south-1,aws,ap-northeast-1,4.608
aws,ap-south-1,aws,ap-northeast-2,4.542
aws,ap-south-1,aws,ap-northeast-3,5.131
aws,ap-south-1,aws,ap-south-1,3.646
aws,ap-south-1,aws,ap-southeast-2,5.25
aws,ap-south-1,aws,ca-central-1,6.617
aws,ap-south-1,aws,eu-central-1,4.983
aws,ap-south-1,aws,eu-north-1,5.48
aws,ap-south-1,aws,eu-south-1,4.152
aws,ap-south-1,aws,eu-west-2,4.234
aws,ap-south-1,aws,me-central-1,1.556
aws,ap-south-1,aws,me-south-1,1.87
aws,ap-south-1,aws,sa-east-1,10.313
aws,ap-south-1,aws,us-east-1,6.432
aws,ap-south-1,aws,us-west-1,9.225
aws,ap-southeast-2,aws,af-south-1,13.7
aws,ap-southeast-2,aws,ap-east-1,4.656
aws,ap-southeast-2,aws,ap-northeast-1,3.847
aws,ap-southeast-2,aws,ap-northeast-2,5.001
aws,ap-southeast-2,aws,ap-northeast-3,5.046
aws,ap-southeast-2,aws,ap-south-1,12.201
aws,ap-southeast-2,aws,ap-southeast-2,1.451
aws,ap-southeast-2,aws,ca-central-1,6.749
aws,ap-southeast-2,aws,eu-central-1,8.857
aws,ap-southeast-2,aws,eu-north-1,9.845
aws,ap-southeast-2,aws,eu-south-1,8.397
aws,ap-southeast-2,aws,eu-west-2,9.184
aws,ap-southeast-2,aws,me-central-1,5.994
aws,ap-southeast-2,aws,me-south-1,6.321
aws,ap-southeast-2,aws,sa-east-1,10.635
aws,ap-southeast-2,aws,us-east-1,7.002
aws,ap-southeast-2,aws,us-west-1,5.164
aws,ca-central-1,aws,af-south-1,7.366
aws,ca-central-1,aws,ap-east-1,6.697
aws,ca-central-1,aws,ap-northeast-1,5.191
aws,ca-central-1,aws,ap-northeast-2,6.169
aws,ca-central-1,aws,ap-northeast-3,5.266
aws,ca-central-1,aws,ap-south-1,6.59
aws,ca-central-1,aws,ap-southeast-2,7.173
aws,ca-central-1,aws,ca-central-1,1.27
aws,ca-central-1,aws,eu-central-1,3.538
aws,ca-central-1,aws,eu-north-1,3.992
aws,ca-central-1,aws,eu-south-1,5.484
aws,ca-central-1,aws,eu-west-2,3.074
aws,ca-central-1,aws,me-central-1,6.731
aws,ca-central-1,aws,me-south-1,5.576
aws,ca-central-1,aws,sa-east-1,4.507
aws,ca-central-1,aws,us-east-1,1.725
aws,ca-central-1,aws,us-west-1,3.034
aws,eu-central-1,aws,af-south-1,5.645
aws,eu-central-1,aws,ap-east-1,6.659
aws,eu-central-1,aws,ap-northeast-1,7.625
aws,eu-central-1,aws,ap-northeast-2,7.768
aws,eu-central-1,aws,ap-northeast-3,8.003
aws,eu-central-1,aws,ap-south-1,5.068
aws,eu-central-1,aws,ap-southeast-2,21.728
aws,eu-central-1,aws,ca-central-1,3.669
aws,eu-central-1,aws,eu-central-1,1.42
aws,eu-central-1,aws,eu-north-1,1.486
aws,eu-central-1,aws,eu-south-1,1.483
aws,eu-central-1,aws,eu-west-2,1.466
aws,eu-central-1,aws,me-central-1,4.216
aws,eu-central-1,aws,me-south-1,3.226
aws,eu-central-1,aws,sa-east-1,6.976
aws,eu-central-1,aws,us-east-1,3.428
aws,eu-central-1,aws,us-west-1,5.329
aws,eu-north-1,aws,af-south-1,8.504
aws,eu-north-1,aws,ap-east-1,7.199
aws,eu-north-1,aws,ap-northeast-1,8.383
aws,eu-north-1,aws,ap-northeast-2,8.38
aws,eu-north-1,aws,ap-northeast-3,8.63
aws,eu-north-1,aws,ap-south-1,5.309
aws,eu-north-1,aws,ap-southeast-2,12.533
aws,eu-north-1,aws,ca-central-1,4.034
aws,eu-north-1,aws,eu-central-1,1.55
aws,eu-north-1,aws,eu-north-1,1.429
aws,eu-north-1,aws,eu-south-1,1.704
aws,eu-north-1,aws,eu-west-2,1.778
aws,eu-north-1,aws,me-central-1,4.776
aws,eu-north-1,aws,me-south-1,6.258
aws,eu-north-1,aws,sa-east-1,7.456
aws,eu-north-1,aws,us-east-1,4.161
aws,eu-north-1,aws,us-west-1,6.109
aws,eu-south-1,aws,af-south-1,6.443
aws,eu-south-1,aws,ap-east-1,6.276
aws,eu-south-1,aws,ap-northeast-1,7.498
aws,eu-south-1,aws,ap-northeast-2,8.284
aws,eu-south-1,aws,ap-northeast-3,7.546
aws,eu-south-1,aws,ap-south-1,4.065
aws,eu-south-1,aws,ap-southeast-2,21.68
aws,eu-south-1,aws,ca-central-1,3.763
aws,eu-south-1,aws,eu-central-1,1.474
aws,eu-south-1,aws,eu-north-1,1.684
aws,eu-south-1,aws,eu-south-1,1.56
aws,eu-south-1,aws,eu-west-2,1.53
aws,eu-south-1,aws,me-central-1,3.944
aws,eu-south-1,aws,me-south-1,2.965
aws,eu-south-1,aws,sa-east-1,7.348
aws,eu-south-1,aws,us-east-1,11.089
aws,eu-south-1,aws,us-west-1,5.653
aws,eu-west-2,aws,af-south-1,5.215
aws,eu-west-2,aws,ap-east-1,6.758
aws,eu-west-2,aws,ap-northeast-1,7.252
aws,eu-west-2,aws,ap-northeast-2,8.662
aws,eu-west-2,aws,ap-northeast-3,7.368
aws,eu-west-2,aws,ap-south-1,4.189
aws,eu-west-2,aws,ap-southeast-2,9.134
aws,eu-west-2,aws,ca-central-1,3.114
aws,eu-west-2,aws,eu-central-1,1.506
aws,eu-west-2,aws,eu-north-1,1.71
aws,eu-west-2,aws,eu-south-1,1.538
aws,eu-west-2,aws,eu-west-2,1.451
aws,eu-west-2,aws,me-central-1,4.506
aws,eu-west-2,aws,me-south-1,3.357
aws,eu-west-2,aws,sa-east-1,7.342
aws,eu-west-2,aws,us-east-1,3.115
aws,eu-west-2,aws,us-west-1,5.257
aws,me-central-1,aws,af-south-1,4.969
aws,me-central-1,aws,ap-east-1,4.325
aws,me-central-1,aws,ap-northeast-1,8.087
aws,me-central-1,aws,ap-northeast-2,14.998
aws,me-central-1,aws,ap-northeast-3,5.412
aws,me-central-1,aws,ap-south-1,1.914
aws,me-central-1,aws,ap-southeast-2,7.317
aws,me-central-1,aws,ca-central-1,6.791
aws,me-central-1,aws,eu-central-1,4.403
aws,me-central-1,aws,eu-north-1,4.81
aws,me-central-1,aws,eu-south-1,3.929
aws,me-central-1,aws,eu-west-2,4.373
aws,me-central-1,aws,me-central-1,1.474
aws,me-central-1,aws,me-south-1,3.041
aws,me-central-1,aws,sa-east-1,10.41
aws,me-central-1,aws,us-east-1,6.812
aws,me-central-1,aws,us-west-1,9.389
aws,me-south-1,aws,af-south-1,5.263
aws,me-south-1,aws,ap-east-1,4.767
aws,me-south-1,aws,ap-northeast-1,7.23
aws,me-south-1,aws,ap-northeast-2,5.648
aws,me-south-1,aws,ap-northeast-3,5.763
aws,me-south-1,aws,ap-south-1,2.892
aws,me-south-1,aws,ap-southeast-2,6.437
aws,me-south-1,aws,ca-central-1,5.964
aws,me-south-1,aws,eu-central-1,3.619
aws,me-south-1,aws,eu-north-1,3.901
aws,me-south-1,aws,eu-south-1,3.075
aws,me-south-1,aws,eu-west-2,3.599
aws,me-south-1,aws,me-central-1,1.549
aws,me-south-1,aws,me-south-1,1.456
aws,me-south-1,aws,sa-east-1,9.259
aws,me-south-1,aws,us-east-1,5.61
aws,me-south-1,aws,us-west-1,7.716
aws,sa-east-1,aws,af-south-1,11.201
aws,sa-east-1,aws,ap-east-1,11.558
aws,sa-east-1,aws,ap-northeast-1,8.795
aws,sa-east-1,aws,ap-northeast-2,21.268
aws,sa-east-1,aws,ap-northeast-3,9.088
aws,sa-east-1,aws,ap-south-1,22.578
aws,sa-east-1,aws,ap-southeast-2,22.899
aws,sa-east-1,aws,ca-central-1,4.534
aws,sa-east-1,aws,eu-central-1,6.989
aws,sa-east-1,aws,eu-north-1,7.355
aws,sa-east-1,aws,eu-south-1,7.373
aws,sa-east-1,aws,eu-west-2,6.556
aws,sa-east-1,aws,me-central-1,10.388
aws,sa-east-1,aws,me-south-1,9.406
aws,sa-east-1,aws,sa-east-1,2.34
aws,sa-east-1,aws,us-east-1,4.609
aws,sa-east-1,aws,us-west-1,6.443
aws,us-east-1,aws,af-south-1,7.453
aws,us-east-1,aws,ap-east-1,6.788
aws,us-east-1,aws,ap-northeast-1,5.541
aws,us-east-1,aws,ap-northeast-2,6.116
aws,us-east-1,aws,ap-northeast-3,5.309
aws,us-east-1,aws,ap-south-1,6.55
aws,us-east-1,aws,ap-southeast-2,7.007
aws,us-east-1,aws,ca-central-1,2.292
aws,us-east-1,aws,eu-central-1,3.62
aws,us-east-1,aws,eu-north-1,4.05
aws,us-east-1,aws,eu-south-1,3.931
aws,us-east-1,aws,eu-west-2,3.098
aws,us-east-1,aws,me-central-1,7.507
aws,us-east-1,aws,me-south-1,5.576
aws,us-east-1,aws,sa-east-1,4.227
aws,us-east-1,aws,us-east-1,1.657
aws,us-east-1,aws,us-west-1,2.604
aws,us-west-1,aws,af-south-1,9.887
aws,us-west-1,aws,ap-east-1,6.058
aws,us-west-1,aws,ap-northeast-1,4.389
aws,us-west-1,aws,ap-northeast-2,5.912
aws,us-west-1,aws,ap-northeast-3,4.292
aws,us-west-1,aws,ap-south-1,10.536
aws,us-west-1,aws,ap-southeast-2,4.982
aws,us-west-1,aws,ca-central-1,3.122
aws,us-west-1,aws,eu-central-1,5.386
aws,us-west-1,aws,eu-north-1,6.038
aws,us-west-1,aws,eu-south-1,5.65
aws,us-west-1,aws,eu-west-2,5.168
aws,us-west-1,aws,me-central-1,9.199
aws,us-west-1,aws,me-south-1,7.431
aws,us-west-1,aws,sa-east-1,6.001
aws,us-west-1,aws,us-east-1,3.607
aws,us-west-1,aws,us-west-1,1.502
