src_vendor,src_region,dest_vendor,dest_region,latency
aws,ap-northeast-2,aws,eu-north-1,13.711
aws,ap-northeast-2,aws,eu-south-1,12.38
aws,ap-northeast-2,aws,eu-west-2,13.548
aws,ap-northeast-2,aws,me-central-1,8.694
aws,ap-northeast-2,aws,me-south-1,8.71
aws,ap-northeast-2,aws,sa-east-1,15.72
aws,ap-northeast-2,aws,us-east-1,9.869
aws,ap-northeast-2,aws,us-west-1,7.753
aws,ap-northeast-3,aws,af-south-1,19.965
aws,ap-northeast-3,aws,ap-east-1,3.569
aws,ap-northeast-3,aws,ap-northeast-1,2.521
aws,ap-northeast-3,aws,ap-northeast-2,2.53
aws,ap-northeast-3,aws,ap-northeast-3,2.448
aws,ap-northeast-3,aws,ap-south-1,7.561
aws,ap-northeast-3,aws,ap-southeast-2,6.8
aws,ap-northeast-3,aws,ca-central-1,15.73
aws,ap-northeast-3,aws,eu-central-1,12.795
aws,ap-northeast-3,aws,eu-north-1,14.047
aws,ap-northeast-3,aws,eu-south-1,12.293
aws,ap-northeast-3,aws,eu-west-2,12.107
aws,ap-northeast-3,aws,me-central-1,12.537
aws,ap-northeast-3,aws,me-south-1,9.28
aws,ap-northeast-3,aws,sa-east-1,14.715
aws,ap-northeast-3,aws,us-east-1,8.915
aws,ap-northeast-3,aws,us-west-1,6.528
aws,ap-south-1,aws,af-south-1,9.153
aws,ap-south-1,aws,ap-east-1,6.081
aws,ap-south-1,aws,ap-northeast-1,7.454
aws,ap-south-1,aws,ap-northeast-2,7.222
aws,ap-south-1,aws,ap-northeast-3,7.317
aws,ap-south-1,aws,ap-south-1,4.955
aws,ap-south-1,aws,ap-southeast-2,8.496
aws,ap-south-1,aws,ca-central-1,10.759
aws,ap-south-1,aws,eu-central-1,7.719
aws,ap-south-1,aws,eu-north-1,8.72
aws,ap-south-1,aws,eu-south-1,7.064
aws,ap-south-1,aws,eu-west-2,6.95
aws,ap-south-1,aws,me-central-1,2.61
aws,ap-south-1,aws,me-south-1,2.829
aws,ap-south-1,aws,sa-east-1,16.721
aws,ap-south-1,aws,us-east-1,10.521
aws,ap-south-1,aws,us-west-1,15.366
aws,ap-southeast-2,aws,af-south-1,22.201
aws,ap-southeast-2,aws,ap-east-1,7.603
aws,ap-southeast-2,aws,ap-northeast-1,7.072
aws,ap-southeast-2,aws,ap-northeast-2,8.302
aws,ap-southeast-2,aws,ap-northeast-3,8.534
aws,ap-southeast-2,aws,ap-south-1,8.689
aws,ap-southeast-2,aws,ap-southeast-2,2.399
aws,ap-southeast-2,aws,ca-central-1,11.456
aws,ap-southeast-2,aws,eu-central-1,14.057
aws,ap-southeast-2,aws,eu-north-1,16.099
aws,ap-southeast-2,aws,eu-south-1,13.479
aws,ap-southeast-2,aws,eu-west-2,15.222
aws,ap-southeast-2,aws,me-central-1,10.064
aws,ap-southeast-2,aws,me-south-1,10.261
aws,ap-southeast-2,aws,sa-east-1,17.293
aws,ap-southeast-2,aws,us-east-1,11.459
aws,ap-southeast-2,aws,us-west-1,8.399
aws,ca-central-1,aws,af-south-1,12.328
aws,ca-central-1,aws,ap-east-1,10.834
aws,ca-central-1,aws,ap-northeast-1,8.453
aws,ca-central-1,aws,ap-northeast-2,10.072
aws,ca-central-1,aws,ap-northeast-3,9.019
aws,ca-central-1,aws,ap-south-1,10.698
aws,ca-central-1,aws,ap-southeast-2,10.991
aws,ca-central-1,aws,ca-central-1,2.474
aws,ca-central-1,aws,eu-central-1,5.801
aws,ca-central-1,aws,eu-north-1,6.546
aws,ca-central-1,aws,eu-south-1,9.371
aws,ca-central-1,aws,eu-west-2,4.935
aws,ca-central-1,aws,me-central-1,11.167
aws,ca-central-1,aws,me-south-1,9.063
aws,ca-central-1,aws,sa-east-1,7.467
aws,ca-central-1,aws,us-east-1,3.839
aws,ca-central-1,aws,us-west-1,5.185
aws,eu-central-1,aws,af-south-1,9.04
aws,eu-central-1,aws,ap-east-1,10.8
aws,eu-central-1,aws,ap-northeast-1,12.528
aws,eu-central-1,aws,ap-northeast-2,12.366
aws,eu-central-1,aws,ap-northeast-3,13.001
aws,eu-central-1,aws,ap-south-1,7.646
aws,eu-central-1,aws,ap-southeast-2,14.849
aws,eu-central-1,aws,ca-central-1,5.543
aws,eu-central-1,aws,eu-central-1,2.382
aws,eu-central-1,aws,eu-north-1,2.443
aws,eu-central-1,aws,eu-south-1,2.414
aws,eu-central-1,aws,eu-west-2,2.436
aws,eu-central-1,aws,me-central-1,6.821
aws,eu-central-1,aws,me-south-1,5.138
aws,eu-central-1,aws,sa-east-1,11.54
aws,eu-central-1,aws,us-east-1,5.63
aws,eu-central-1,aws,us-west-1,8.781
aws,eu-north-1,aws,af-south-1,11.974
aws,eu-north-1,aws,ap-east-1,11.905
aws,eu-north-1,aws,ap-northeast-1,13.55
aws,eu-north-1,aws,ap-northeast-2,13.271
aws,eu-north-1,aws,ap-northeast-3,13.954
aws,eu-north-1,aws,ap-south-1,8.892
aws,eu-north-1,aws,ap-southeast-2,20.754
aws,eu-north-1,aws,ca-central-1,14.706
aws,eu-north-1,aws,eu-central-1,2.576
aws,eu-north-1,aws,eu-north-1,2.467
aws,eu-north-1,aws,eu-south-1,2.574
aws,eu-north-1,aws,eu-west-2,2.636
aws,eu-north-1,aws,me-central-1,7.992
aws,eu-north-1,aws,me-south-1,6.983
aws,eu-north-1,aws,sa-east-1,12.069
aws,eu-north-1,aws,us-east-1,6.642
aws,eu-north-1,aws,us-west-1,9.686
aws,eu-south-1,aws,af-south-1,10.685
aws,eu-south-1,aws,ap-east-1,10.332
aws,eu-south-1,aws,ap-northeast-1,12.737
aws,eu-south-1,aws,ap-northeast-2,12.164
aws,eu-south-1,aws,ap-northeast-3,12.454
aws,eu-south-1,aws,ap-south-1,6.666
aws,eu-south-1,aws,ap-southeast-2,16.532
aws,eu-south-1,aws,ca-central-1,6.073
aws,eu-south-1,aws,eu-central-1,2.5
aws,eu-south-1,aws,eu-north-1,2.558
aws,eu-south-1,aws,eu-south-1,2.58
aws,eu-south-1,aws,eu-west-2,2.497
aws,eu-south-1,aws,me-central-1,6.335
aws,eu-south-1,aws,me-south-1,4.735
aws,eu-south-1,aws,sa-east-1,11.957
aws,eu-south-1,aws,us-east-1,6.627
aws,eu-south-1,aws,us-west-1,9.39
aws,eu-west-2,aws,af-south-1,8.563
aws,eu-west-2,aws,ap-east-1,11.256
aws,eu-west-2,aws,ap-northeast-1,12.088
aws,eu-west-2,aws,ap-northeast-2,13.662
aws,eu-west-2,aws,ap-northeast-3,12.168
aws,eu-west-2,aws,ap-south-1,6.739
aws,eu-west-2,aws,ap-southeast-2,14.919
aws,eu-west-2,aws,ca-central-1,5.046
aws,eu-west-2,aws,eu-central-1,2.698
aws,eu-west-2,aws,eu-north-1,2.591
aws,eu-west-2,aws,eu-south-1,2.566
aws,eu-west-2,aws,eu-west-2,2.466
aws,eu-west-2,aws,me-central-1,7.052
aws,eu-west-2,aws,me-south-1,5.313
aws,eu-west-2,aws,sa-east-1,11.927
aws,eu-west-2,aws,us-east-1,4.94
aws,eu-west-2,aws,us-west-1,8.58
aws,me-central-1,aws,af-south-1,8.004
aws,me-central-1,aws,ap-east-1,6.711
aws,me-central-1,aws,ap-northeast-1,21.696
aws,me-central-1,aws,ap-northeast-2,8.806
aws,me-central-1,aws,ap-northeast-3,9.587
aws,me-central-1,aws,ap-south-1,2.385
aws,me-central-1,aws,ap-southeast-2,10.765
aws,me-central-1,aws,ca-central-1,10.854
aws,me-central-1,aws,eu-central-1,7.081
aws,me-central-1,aws,eu-north-1,7.938
aws,me-central-1,aws,eu-south-1,6.438
aws,me-central-1,aws,eu-west-2,7.119
aws,me-central-1,aws,me-central-1,2.471
aws,me-central-1,aws,me-south-1,5.492
aws,me-central-1,aws,sa-east-1,16.934
aws,me-central-1,aws,us-east-1,10.956
aws,me-central-1,aws,us-west-1,28.825
aws,me-south-1,aws,af-south-1,8.41
aws,me-south-1,aws,ap-east-1,7.469
aws,me-south-1,aws,ap-northeast-1,12.679
aws,me-south-1,aws,ap-northeast-2,8.84
aws,me-south-1,aws,ap-northeast-3,9.256
aws,me-south-1,aws,ap-south-1,5.054
aws,me-south-1,aws,ap-southeast-2,10.291
aws,me-south-1,aws,ca-central-1,9.347
aws,me-south-1,aws,eu-central-1,5.163
aws,me-south-1,aws,eu-north-1,11.715
aws,me-south-1,aws,eu-south-1,4.841
aws,me-south-1,aws,eu-west-2,5.458
aws,me-south-1,aws,me-central-1,2.532
aws,me-south-1,aws,me-south-1,2.527
aws,me-south-1,aws,sa-east-1,15.246
aws,me-south-1,aws,us-east-1,18.897
aws,me-south-1,aws,us-west-1,16.779
aws,sa-east-1,aws,af-south-1,18.301
aws,sa-east-1,aws,ap-east-1,19.906
aws,sa-east-1,aws,ap-northeast-1,14.428
aws,sa-east-1,aws,ap-northeast-2,16.135
aws,sa-east-1,aws,ap-northeast-3,14.525
aws,sa-east-1,aws,ap-south-1,16.585
aws,sa-east-1,aws,ap-southeast-2,17.311
aws,sa-east-1,aws,ca-central-1,7.4
aws,sa-east-1,aws,eu-central-1,11.788
aws,sa-east-1,aws,eu-north-1,12.167
aws,sa-east-1,aws,eu-south-1,11.744
aws,sa-east-1,aws,eu-west-2,10.686
aws,sa-east-1,aws,me-central-1,16.83
aws,sa-east-1,aws,me-south-1,15.222
aws,sa-east-1,aws,sa-east-1,3.539
aws,sa-east-1,aws,us-east-1,6.792
aws,sa-east-1,aws,us-west-1,9.93
aws,us-east-1,aws,af-south-1,12.249
aws,us-east-1,aws,ap-east-1,10.992
aws,us-east-1,aws,ap-northeast-1,8.406
aws,us-east-1,aws,ap-northeast-2,22.086
aws,us-east-1,aws,ap-northeast-3,8.669
aws,us-east-1,aws,ap-south-1,22.92
aws,us-east-1,aws,ap-southeast-2,11.716
aws,us-east-1,aws,ca-central-1,3.875
aws,us-east-1,aws,eu-central-1,5.944
aws,us-east-1,aws,eu-north-1,6.731
aws,us-east-1,aws,eu-south-1,5.862
aws,us-east-1,aws,eu-west-2,5.216
aws,us-east-1,aws,me-central-1,11.055
aws,us-east-1,aws,me-south-1,9.099
aws,us-east-1,aws,sa-east-1,6.823
aws,us-east-1,aws,us-east-1,2.358
aws,us-east-1,aws,us-west-1,4.017
aws,us-west-1,aws,af-south-1,16.029
aws,us-west-1,aws,ap-east-1,11.03
aws,us-west-1,aws,ap-northeast-1,7.026
aws,us-west-1,aws,ap-northeast-2,8.497
aws,us-west-1,aws,ap-northeast-3,6.614
aws,us-west-1,aws,ap-south-1,12.54
aws,us-west-1,aws,ap-southeast-2,8.073
aws,us-west-1,aws,ca-central-1,5.089
aws,us-west-1,aws,eu-central-1,21.606
aws,us-west-1,aws,eu-north-1,9.607
aws,us-west-1,aws,eu-south-1,9.206
aws,us-west-1,aws,eu-west-2,8.768
aws,us-west-1,aws,me-central-1,14.109
aws,us-west-1,aws,me-south-1,12.494
aws,us-west-1,aws,sa-east-1,10.145
aws,us-west-1,aws,us-east-1,6.228
aws,us-west-1,aws,us-west-1,2.572
